"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"119-03.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"119-03.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"119-03.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"119-03.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"119-03.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"119-03.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"119-03.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"119-03.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"119-03.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"119-03.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"119-03.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"119-03.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"119-03.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"119-03.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"119-03.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"119-03.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"119-03.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"119-03.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"119-04.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"119-04.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"119-04.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"119-04.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"119-04.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"119-04.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"119-04.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"119-04.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"119-04.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"119-04.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"119-04.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"119-04.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"119-04.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"119-04.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"119-04.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"119-04.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"119-04.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"119-04.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"119-04.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"119-04.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"119-04.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"119-04.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"119-04.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"119-04.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"119-04.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"119-04.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"119-04.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"119-04.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"119-04.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"119-05.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"119-05.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"119-05.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"119-05.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"119-05.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"119-05.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"119-05.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"119-05.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"119-05.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"119-05.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"119-05.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"119-05.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"119-05.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"119-05.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"119-05.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"119-05.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"119-05.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"119-05.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"119-05.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"119-05.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"119-05.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"119-05.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"119-05.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"119-05.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"119-05.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"119-05.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"119-05.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"119-05.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"119-05.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"120-02.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"120-02.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"120-02.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"120-02.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"120-02.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"120-02.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"120-02.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"120-02.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"120-02.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"120-02.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"120-02.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"120-02.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"120-02.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"120-02.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"120-02.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"120-02.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"120-02.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"120-02.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"120-02.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"120-02.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"120-02.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"120-02.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"120-02.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"120-02.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"120-02.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"120-02.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"120-02.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"120-02.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"120-02.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"120-03.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"120-03.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"120-03.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"120-03.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"120-03.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"120-03.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"120-03.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"120-03.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"120-03.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"120-03.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"120-03.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"120-03.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"120-03.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"120-03.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"120-03.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"120-03.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"120-03.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"120-03.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"120-03.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"120-03.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"120-03.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"120-03.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"120-03.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"120-03.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"120-03.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"120-03.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"120-03.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"120-03.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"120-03.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"120-04.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"120-04.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"120-04.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"120-04.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"120-04.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"120-04.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"120-04.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"120-04.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"120-04.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"120-04.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"120-04.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"120-04.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"120-04.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"120-04.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"120-04.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"120-04.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"120-04.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"120-04.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"120-04.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"120-04.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"120-04.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"120-04.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"120-04.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"120-04.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"120-04.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"120-04.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"120-04.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"120-04.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"120-04.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"120-05.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"120-05.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"120-05.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"120-05.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"120-05.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"120-05.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"120-05.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"120-05.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"120-05.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"120-05.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"120-05.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"120-05.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"120-05.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"120-05.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"120-05.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"120-05.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"120-05.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"120-05.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"120-05.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"120-05.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"120-05.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"120-05.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"120-05.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"120-05.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"120-05.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"120-05.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"120-05.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"120-05.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"120-05.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"120-06.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"120-06.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"120-06.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"120-06.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"120-06.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"120-06.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"120-06.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"120-06.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"120-06.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"120-06.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"120-06.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"120-06.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"120-06.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"120-06.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"120-06.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"120-06.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"120-06.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"120-06.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"120-06.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"120-06.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"120-06.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"120-06.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"120-06.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"120-06.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"120-06.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"120-06.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"120-06.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"120-06.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"120-06.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"120-07.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"120-07.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"120-07.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"120-07.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"120-07.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"120-07.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"120-07.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"120-07.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"120-07.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"120-07.250322.16","0","0","0","0","1","0","0","20220325","20220325"
